Date,stateAbbr,population,spend_acf,spend_aer,spend_all,spend_all_inchigh,spend_all_inclow,spend_all_incmiddle,spend_apg,spend_grf,spend_hcs,spend_tws,statefips,year,month,day,policy,lndailynewdeaths,dailynewdeaths,lndailynewcases,deaths,cases,dailynewcases,day_,dayofyear
2020-03-19,AZ,7278717,-0.304,-0.4,-0.0406,-.0641,-.0448,-0.0256,-0.251,0.7879999999999999,-0.206,-0.36,4,2020,3,19,1,0.0,0,2.079441541679836,0,28,8.0,55,79
2020-03-20,AZ,7278717,-0.385,-0.44,-0.0782,-.112,-.0693,-0.0618,-0.306,0.703,-0.253,-0.414,4,2020,3,20,1,0.0,0,2.9444389791664403,0,47,19.0,56,80
2020-03-21,AZ,7278717,-0.463,-0.487,-0.112,-.139,-.107,-0.0984,-0.375,0.625,-0.28,-0.445,4,2020,3,21,1,0.0,1,3.1354942159291497,1,70,23.0,57,81
2020-03-22,AZ,7278717,-0.537,-0.507,-0.14,-.161,-.138,-0.128,-0.422,0.537,-0.298,-0.491,4,2020,3,22,1,0.0,0,3.5263605246161616,1,104,34.0,58,82
2020-03-23,AZ,7278717,-0.584,-0.541,-0.18,-.204,-.17,-0.17,-0.457,0.401,-0.366,-0.527,4,2020,3,23,1,0.0,1,3.8918202981106265,2,153,49.0,59,83
2020-03-24,AZ,7278717,-0.616,-0.563,-0.215,-.245,-.206,-0.2,-0.475,0.297,-0.421,-0.56,4,2020,3,24,1,0.0,0,4.394449154672439,2,234,81.0,60,84
2020-03-25,AZ,7278717,-0.634,-0.5710000000000001,-0.231,-.258,-.219,-0.218,-0.485,0.229,-0.444,-0.5870000000000001,4,2020,3,25,1,1.3862943611198906,4,4.5217885770490405,6,326,92.0,61,85
2020-03-26,AZ,7278717,-0.64,-0.588,-0.242,-.263,-.232,-0.233,-0.494,0.18600000000000005,-0.485,-0.603,4,2020,3,26,1,0.0,0,4.330733340286331,6,402,76.0,62,86
2020-03-27,AZ,7278717,-0.6459999999999999,-0.605,-0.256,-.277,-.243,-0.248,-0.496,0.121,-0.481,-0.619,4,2020,3,27,1,0.6931471805599453,2,4.663439094112067,8,508,106.0,63,87
2020-03-28,AZ,7278717,-0.647,-0.615,-0.266,-.291,-.247,-0.257,-0.505,0.0985,-0.477,-0.635,4,2020,3,28,1,1.9459101490553128,7,5.056245805348309,15,665,157.0,64,88
2020-03-29,AZ,7278717,-0.644,-0.628,-0.27,-.296,-.249,-0.262,-0.507,0.0928,-0.473,-0.645,4,2020,3,29,1,0.0,0,4.68213122712422,15,773,108.0,65,89
2020-03-30,AZ,7278717,-0.643,-0.643,-0.268,-.29,-.252,-0.261,-0.508,0.123,-0.473,-0.652,4,2020,3,30,1,1.0986122886681098,3,5.056245805348309,18,930,157.0,66,90
2020-03-31,AZ,7278717,-0.639,-0.665,-0.258,-.273,-.238,-0.255,-0.507,0.156,-0.463,-0.655,4,2020,3,31,1,0.6931471805599453,2,5.476463551931511,20,1169,239.0,67,91
2020-04-01,AZ,7278717,-0.639,-0.6729999999999999,-0.259,-.278,-.239,-0.254,-0.501,0.163,-0.463,-0.638,4,2020,4,1,1,1.3862943611198906,4,4.859812404361672,24,1298,129.0,68,92
2020-04-02,AZ,7278717,-0.647,-0.69,-0.265,-.288,-.246,-0.257,-0.498,0.162,-0.47,-0.628,4,2020,4,2,1,1.6094379124341005,5,4.74493212836325,29,1413,115.0,69,93
2020-04-03,AZ,7278717,-0.649,-0.698,-0.269,-.292,-.249,-0.262,-0.498,0.136,-0.503,-0.626,4,2020,4,3,1,1.791759469228055,6,5.231108616854587,35,1600,187.0,70,94
2020-04-04,AZ,7278717,-0.648,-0.7020000000000001,-0.273,-.29,-.254,-0.269,-0.486,0.129,-0.502,-0.634,4,2020,4,4,1,1.791759469228055,6,5.1298987149230735,41,1769,169.0,71,95
2020-04-05,AZ,7278717,-0.647,-0.705,-0.277,-.295,-.258,-0.272,-0.483,0.133,-0.499,-0.6409999999999999,4,2020,4,5,1,2.4849066497880004,12,5.521460917862246,53,2019,250.0,72,96
2020-04-06,AZ,7278717,-0.65,-0.6990000000000001,-0.278,-.296,-.261,-0.272,-0.482,0.0917,-0.484,-0.632,4,2020,4,6,1,2.3978952727983707,11,5.521460917862246,64,2269,250.0,73,97
2020-04-07,AZ,7278717,-0.657,-0.691,-0.289,-.302,-.28,-0.284,-0.483,0.0584,-0.493,-0.6409999999999999,4,2020,4,7,1,1.0986122886681098,3,5.2832037287379885,67,2466,197.0,74,98
2020-04-08,AZ,7278717,-0.654,-0.7020000000000001,-0.294,-.304,-.286,-0.29,-0.48,0.0566,-0.5,-0.664,4,2020,4,8,1,2.302585092994046,10,4.709530201312334,77,2577,111.0,75,99
2020-04-09,AZ,7278717,-0.647,-0.688,-0.289,-.309,-.278,-0.282,-0.475,0.0691,-0.498,-0.685,4,2020,4,9,1,1.0986122886681098,3,5.003946305945459,80,2726,149.0,76,100
2020-04-10,AZ,7278717,-0.642,-0.6779999999999999,-0.289,-.309,-.287,-0.278,-0.464,0.106,-0.495,-0.6940000000000001,4,2020,4,10,1,2.19722457733622,9,5.676753802268282,89,3018,292.0,77,101
2020-04-11,AZ,7278717,-0.636,-0.679,-0.292,-.317,-.287,-0.28,-0.463,0.12,-0.508,-0.696,4,2020,4,11,1,2.079441541679836,8,4.543294782270004,97,3112,94.0,78,102
2020-04-12,AZ,7278717,-0.643,-0.69,-0.307,-.329,-.306,-0.294,-0.479,0.0578,-0.514,-0.7,4,2020,4,12,1,2.7080502011022096,15,5.638354669333745,112,3393,281.0,79,103
2020-04-13,AZ,7278717,-0.647,-0.708,-0.32,-.342,-.324,-0.307,-0.487,0.0493,-0.542,-0.721,4,2020,4,13,1,1.6094379124341005,5,4.9836066217083355,117,3539,146.0,80,104
2020-04-14,AZ,7278717,-0.644,-0.7120000000000001,-0.319,-.348,-.319,-0.303,-0.485,0.0532,-0.5379999999999999,-0.7090000000000001,4,2020,4,14,1,1.6094379124341005,5,5.093750200806762,122,3702,163.0,81,105
2020-04-15,AZ,7278717,-0.639,-0.6890000000000001,-0.316,-.352,-.311,-0.297,-0.477,0.0579,-0.523,-0.708,4,2020,4,15,1,2.19722457733622,9,4.6443908991413725,131,3806,104.0,82,106
2020-04-16,AZ,7278717,-0.64,-0.6779999999999999,-0.319,-.351,-.314,-0.301,-0.469,0.0433,-0.531,-0.7020000000000001,4,2020,4,16,1,2.3978952727983707,11,5.049856007249537,142,3962,156.0,83,107
2020-04-17,AZ,7278717,-0.638,-0.6859999999999999,-0.315,-.349,-.302,-0.3,-0.471,0.0143,-0.523,-0.7,4,2020,4,17,1,2.302585092994046,10,5.605802066295998,152,4234,272.0,84,108
2020-04-18,AZ,7278717,-0.64,-0.682,-0.311,-.347,-.294,-0.294,-0.47,-0.0182,-0.516,-0.6970000000000001,4,2020,4,18,1,3.0910424533583165,22,5.609471795184961,174,4507,273.0,85,109
2020-04-19,AZ,7278717,-0.633,-0.672,-0.29,-.328,-.267,-0.274,-0.461,-0.00346,-0.511,-0.687,4,2020,4,19,1,1.9459101490553128,7,5.356586274672011,181,4719,212.0,86,110
2020-04-20,AZ,7278717,-0.621,-0.6509999999999999,-0.279,-.314,-.252,-0.266,-0.452,-0.0417,-0.5,-0.67,4,2020,4,20,1,1.9459101490553128,7,5.3471075307174685,188,4929,210.0,87,111
2020-04-21,AZ,7278717,-0.608,-0.647,-0.25,-.282,-.228,-0.238,-0.394,0.0047,-0.499,-0.672,4,2020,4,21,1,1.0986122886681098,3,4.90527477843843,191,5064,135.0,88,112
2020-04-22,AZ,7278717,-0.603,-0.662,-0.244,-.272,-.224,-0.235,-0.394,0.00378,-0.5,-0.6709999999999999,4,2020,4,22,1,3.0910424533583165,22,5.231108616854587,213,5251,187.0,89,113
2020-04-23,AZ,7278717,-0.605,-0.669,-0.231,-.252,-.217,-0.223,-0.393,0.0123,-0.483,-0.675,4,2020,4,23,1,3.1354942159291497,23,5.337538079701318,236,5459,208.0,90,114
2020-04-24,AZ,7278717,-0.603,-0.655,-0.228,-.242,-.222,-0.222,-0.392,0.0326,-0.4970000000000001,-0.672,4,2020,4,24,1,3.0445224377234235,21,5.736572297479192,257,5769,310.0,91,115
2020-04-25,AZ,7278717,-0.598,-0.648,-0.221,-.23,-.22,-0.217,-0.381,0.0633,-0.499,-0.6659999999999999,4,2020,4,25,1,2.3978952727983707,11,5.62040086571715,268,6045,276.0,92,116
2020-04-26,AZ,7278717,-0.595,-0.652,-0.219,-.228,-.223,-0.212,-0.363,0.118,-0.506,-0.665,4,2020,4,26,1,1.9459101490553128,7,5.459585514144161,275,6280,235.0,93,117
2020-04-27,AZ,7278717,-0.599,-0.6629999999999999,-0.215,-.232,-.219,-0.205,-0.353,0.192,-0.495,-0.679,4,2020,4,27,1,0.6931471805599453,2,5.5053315359323625,277,6526,246.0,94,118
2020-04-28,AZ,7278717,-0.608,-0.679,-0.229,-.256,-.229,-0.214,-0.401,0.14800000000000002,-0.489,-0.675,4,2020,4,28,1,0.0,0,5.247024072160486,277,6716,190.0,95,119
2020-04-29,AZ,7278717,-0.612,-0.674,-0.222,-.243,-.22,-0.21,-0.386,0.16,-0.491,-0.672,4,2020,4,29,1,2.995732273553992,20,5.44673737166631,297,6948,232.0,96,120
2020-04-30,AZ,7278717,-0.606,-0.6859999999999999,-0.217,-.236,-.206,-0.209,-0.386,0.16699999999999998,-0.482,-0.6609999999999999,4,2020,4,30,1,2.3978952727983707,11,5.5373342670185375,308,7202,254.0,97,121
2020-05-01,AZ,7278717,-0.609,-0.6729999999999999,-0.208,-.23,-.197,-0.199,-0.37,0.14800000000000002,-0.456,-0.6509999999999999,4,2020,5,1,1,2.4849066497880004,12,6.100318952020063,320,7648,446.0,98,122
2020-05-02,AZ,7278717,-0.606,-0.6629999999999999,-0.202,-.228,-.19,-0.192,-0.37,0.14400000000000002,-0.454,-0.636,4,2020,5,2,1,2.302585092994046,10,5.749392985908253,330,7962,314.0,99,123
2020-05-03,AZ,7278717,-0.605,-0.665,-0.2,-.224,-.188,-0.189,-0.375,0.139,-0.442,-0.634,4,2020,5,3,1,3.1354942159291497,23,5.996452088619021,353,8364,402.0,100,124
2020-05-04,AZ,7278717,-0.595,-0.653,-0.189,-.214,-.18,-0.17800000000000002,-0.369,0.135,-0.402,-0.626,4,2020,5,4,1,2.19722457733622,9,5.62040086571715,362,8640,276.0,101,125
2020-05-05,AZ,7278717,-0.583,-0.642,-0.188,-.21,-.172,-0.18,-0.363,0.119,-0.379,-0.617,4,2020,5,5,1,0.0,0,5.631211781821365,362,8919,279.0,102,126
2020-05-06,AZ,7278717,-0.579,-0.639,-0.185,-.217,-.169,-0.172,-0.369,0.126,-0.336,-0.611,4,2020,5,6,1,3.49650756146648,33,5.955837369464831,395,9305,386.0,103,127
2020-05-07,AZ,7278717,-0.58,-0.638,-0.185,-.219,-.172,-0.171,-0.358,0.117,-0.315,-0.618,4,2020,5,7,1,3.4339872044851463,31,5.996452088619021,426,9707,402.0,104,128
2020-05-08,AZ,7278717,-0.57,-0.618,-0.184,-.215,-.173,-0.16899999999999998,-0.362,0.147,-0.329,-0.623,4,2020,5,8,1,3.1780538303479458,24,5.472270673671472,450,9945,238.0,105,129
2020-05-09,AZ,7278717,-0.5710000000000001,-0.623,-0.17800000000000002,-.203,-.174,-0.16399999999999998,-0.355,0.16899999999999998,-0.32299999999999995,-0.635,4,2020,5,9,1,4.204692619390967,67,6.364750756851912,517,10526,581.0,106,130
2020-05-10,AZ,7278717,-0.55,-0.612,-0.183,-.211,-.176,-0.16899999999999998,-0.35600000000000004,0.151,-0.335,-0.631,4,2020,5,10,1,2.7080502011022096,15,6.073044534100405,532,10960,434.0,107,131
2020-05-11,AZ,7278717,-0.546,-0.623,-0.195,-.221,-.189,-0.181,-0.3720000000000001,0.0892,-0.333,-0.631,4,2020,5,11,1,1.3862943611198906,4,5.068904202220232,536,11119,159.0,108,132
2020-05-12,AZ,7278717,-0.561,-0.616,-0.197,-.216,-.197,-0.187,-0.3670000000000001,0.0787,-0.318,-0.632,4,2020,5,12,0,1.791759469228055,6,5.564520407322693,542,11380,261.0,109,133
2020-05-13,AZ,7278717,-0.5579999999999999,-0.623,-0.193,-.203,-.199,-0.185,-0.358,0.0595,-0.301,-0.625,4,2020,5,13,0,2.995732273553992,20,5.87493073085203,562,11736,356.0,110,134
2020-05-14,AZ,7278717,-0.546,-0.616,-0.189,-.197,-.202,-0.18,-0.361,0.0547,-0.28600000000000003,-0.62,4,2020,5,14,0,3.4657359027997265,32,6.0867747269123065,594,12176,440.0,111,135
2020-05-15,AZ,7278717,-0.536,-0.622,-0.188,-.193,-.199,-0.181,-0.358,0.0389,-0.231,-0.615,4,2020,5,15,0,3.4011973816621555,30,6.210600077024652,624,12674,498.0,112,136
2020-05-16,AZ,7278717,-0.518,-0.591,-0.18600000000000005,-.196,-.195,-0.179,-0.34700000000000003,0.00981,-0.236,-0.61,4,2020,5,16,0,3.2958368660043287,27,6.204557762568692,651,13169,495.0,113,137
2020-05-17,AZ,7278717,-0.517,-0.5720000000000001,-0.174,-.177,-.188,-0.16899999999999998,-0.327,0.0292,-0.221,-0.614,4,2020,5,17,0,3.332204510175204,28,6.135564891081739,679,13631,462.0,114,138
2020-05-18,AZ,7278717,-0.513,-0.5660000000000001,-0.162,-.165,-.176,-0.155,-0.29600000000000004,0.0814,-0.218,-0.615,4,2020,5,18,0,0.0,1,5.723585101952383,680,13937,306.0,115,139
2020-05-19,AZ,7278717,-0.488,-0.551,-0.157,-.163,-.17,-0.15,-0.28600000000000003,0.0879,-0.197,-0.619,4,2020,5,19,0,1.791759469228055,6,5.4510384535657,686,14170,233.0,116,140
2020-05-20,AZ,7278717,-0.479,-0.537,-0.151,-.163,-.164,-0.139,-0.256,0.0968,-0.197,-0.622,4,2020,5,20,0,2.8903717578961645,18,5.9814142112544815,704,14566,396.0,117,141
2020-05-21,AZ,7278717,-0.474,-0.518,-0.14400000000000002,-.159,-.148,-0.134,-0.219,0.0974,-0.173,-0.613,4,2020,5,21,0,3.7612001156935615,43,5.802118375377063,747,14897,331.0,118,142
2020-05-22,AZ,7278717,-0.467,-0.502,-0.131,-.154,-.132,-0.117,-0.17800000000000002,0.103,-0.173,-0.612,4,2020,5,22,0,2.772588722239781,16,6.035481432524756,763,15315,418.0,119,143
2020-05-23,AZ,7278717,-0.465,-0.539,-0.132,-.157,-.133,-0.117,-0.14800000000000002,0.097,-0.151,-0.62,4,2020,5,23,0,2.4849066497880004,12,5.680172609017067,775,15608,293.0,120,144
2020-05-24,AZ,7278717,-0.462,-0.546,-0.135,-.162,-.125,-0.123,-0.13699999999999998,0.0732,-0.159,-0.625,4,2020,5,24,0,3.1780538303479458,24,6.0684255882441125,799,16040,432.0,121,145
2020-05-25,AZ,7278717,-0.468,-0.5539999999999999,-0.14300000000000002,-.172,-.124,-0.133,-0.145,0.0432,-0.119,-0.606,4,2020,5,25,0,0.0,1,5.700443573390688,800,16339,299.0,122,146
2020-05-26,AZ,7278717,-0.47,-0.557,-0.135,-.165,-.125,-0.121,-0.124,0.0693,-0.14800000000000002,-0.611,4,2020,5,26,0,1.791759469228055,6,5.402677381872278,806,16561,222.0,123,147
2020-05-27,AZ,7278717,-0.472,-0.528,-0.132,-.16,-.121,-0.12,-0.123,0.0561,-0.15,-0.597,4,2020,5,27,0,0.0,1,5.402677381872278,807,16783,222.0,124,148
2020-05-28,AZ,7278717,-0.481,-0.523,-0.134,-.159,-.13,-0.12,-0.134,0.0424,-0.142,-0.599,4,2020,5,28,0,3.1780538303479458,24,6.171700597410915,831,17262,479.0,125,149
2020-05-29,AZ,7278717,-0.482,-0.488,-0.139,-.155,-.133,-0.132,-0.156,0.0286,-0.141,-0.5820000000000001,4,2020,5,29,0,3.258096538021482,26,6.2166061010848646,857,17763,501.0,126,150
2020-05-30,AZ,7278717,-0.473,-0.477,-0.136,-.153,-.129,-0.129,-0.172,0.0315,-0.163,-0.56,4,2020,5,30,0,3.332204510175204,28,6.553933404025811,885,18465,702.0,127,151
2020-05-31,AZ,7278717,-0.466,-0.482,-0.138,-.154,-.14,-0.127,-0.168,0.0482,-0.17800000000000002,-0.546,4,2020,5,31,0,2.8903717578961645,18,6.672032945461067,903,19255,790.0,128,152
2020-06-01,AZ,7278717,-0.456,-0.46,-0.127,-.138,-.124,-0.122,-0.157,0.0588,-0.16,-0.544,4,2020,6,1,0,1.0986122886681098,3,6.523562306149513,906,19936,681.0,129,153
2020-06-02,AZ,7278717,-0.449,-0.424,-0.122,-.135,-.117,-0.117,-0.16399999999999998,0.0405,-0.16899999999999998,-0.519,4,2020,6,2,0,2.4849066497880004,12,5.231108616854587,918,20123,187.0,130,154
2020-06-03,AZ,7278717,-0.459,-0.456,-0.136,-.145,-.135,-0.132,-0.189,0.0445,-0.171,-0.527,4,2020,6,3,0,3.218875824868201,25,7.0273145140397775,943,21250,1127.0,131,155
2020-06-04,AZ,7278717,-0.441,-0.435,-0.136,-.14,-.133,-0.134,-0.202,0.051,-0.152,-0.495,4,2020,6,4,0,3.688879454113936,40,6.902742737158593,983,22245,995.0,132,156
2020-06-05,AZ,7278717,-0.4370000000000001,-0.459,-0.136,-.15,-.144,-0.125,-0.204,0.0342,-0.159,-0.503,4,2020,6,5,0,2.8332133440562166,17,6.35088571671474,1000,22818,573.0,133,157
2020-06-06,AZ,7278717,-0.431,-0.438,-0.135,-.148,-.145,-0.124,-0.197,0.0414,-0.145,-0.518,4,2020,6,6,0,2.772588722239781,16,7.346655163176539,1016,24369,1551.0,134,158
2020-06-07,AZ,7278717,-0.424,-0.428,-0.126,-.143,-.138,-0.112,-0.189,0.044,-0.127,-0.514,4,2020,6,7,0,3.4011973816621555,30,7.045776576879513,1046,25517,1148.0,135,159
2020-06-08,AZ,7278717,-0.418,-0.431,-0.125,-.137,-.155,-0.108,-0.18600000000000005,0.0489,-0.136,-0.495,4,2020,6,8,0,0.6931471805599453,2,7.249215057114389,1048,26924,1407.0,136,160
2020-06-09,AZ,7278717,-0.415,-0.45,-0.131,-.141,-.159,-0.116,-0.181,0.0558,-0.134,-0.514,4,2020,6,9,0,1.3862943611198906,4,6.7298240704894745,1052,27761,837.0,137,161
2020-06-10,AZ,7278717,-0.403,-0.434,-0.12,-.134,-.14,-0.105,-0.177,0.0432,-0.12,-0.509,4,2020,6,10,0,3.0910424533583165,22,6.453624998892693,1074,28396,635.0,138,162
2020-06-11,AZ,7278717,-0.403,-0.468,-0.121,-.141,-.147,-0.101,-0.168,0.0412,-0.121,-0.531,4,2020,6,11,0,3.258096538021482,26,7.368339686311381,1100,29981,1585.0,139,163
2020-06-12,AZ,7278717,-0.398,-0.469,-0.119,-.134,-.136,-0.105,-0.163,0.0675,-0.136,-0.507,4,2020,6,12,0,3.4011973816621555,30,7.342131730584723,1130,31525,1544.0,140,164
2020-06-13,AZ,7278717,-0.4,-0.496,-0.12,-.134,-.133,-0.108,-0.168,0.0658,-0.145,-0.49,4,2020,6,13,0,3.2958368660043287,27,7.403670290012371,1157,33167,1642.0,141,165
2020-06-14,AZ,7278717,-0.391,-0.515,-0.123,-.138,-.138,-0.11,-0.175,0.0576,-0.156,-0.488,4,2020,6,14,0,3.49650756146648,33,7.381501894506707,1190,34773,1606.0,142,166
2020-06-15,AZ,7278717,-0.388,-0.411,-0.121,-.136,-.125,-0.112,-0.17600000000000002,0.0361,-0.138,-0.491,4,2020,6,15,0,1.3862943611198906,4,7.0732697174597075,1194,35953,1180.0,143,167
2020-06-16,AZ,7278717,-0.395,-0.4,-0.107,-.122,-.121,-0.0937,-0.163,0.0442,-0.121,-0.482,4,2020,6,16,0,2.302585092994046,10,6.958448393297656,1204,37005,1052.0,144,168
2020-06-17,AZ,7278717,-0.398,-0.389,-0.111,-.126,-.129,-0.0965,-0.149,0.0539,-0.124,-0.486,4,2020,6,17,0,3.1780538303479458,24,7.7376162828579025,1228,39298,2293.0,145,169
2020-06-18,AZ,7278717,-0.39,-0.384,-0.0988,-.115,-.109,-0.0859,-0.14300000000000002,0.064,-0.126,-0.459,4,2020,6,18,0,3.1780538303479458,24,7.528869256642251,1252,41159,1861.0,146,170
2020-06-19,AZ,7278717,-0.384,-0.397,-0.0934,-.113,-.101,-0.0793,-0.127,0.0733,-0.105,-0.478,4,2020,6,19,0,3.555348061489413,35,7.85243908535751,1287,43731,2572.0,147,171
2020-06-20,AZ,7278717,-0.385,-0.407,-0.0879,-.102,-.108,-0.0729,-0.1,0.0993,-0.0902,-0.482,4,2020,6,20,0,3.555348061489413,35,8.065579427282092,1322,46914,3183.0,148,172
2020-06-21,AZ,7278717,-0.383,-0.389,-0.0836,-.0979,-.101,-0.07,-0.0878,0.107,-0.0961,-0.479,4,2020,6,21,0,3.218875824868201,25,8.096817470572319,1347,50198,3284.0,149,173
2020-06-22,AZ,7278717,-0.385,-0.493,-0.0857,-.112,-.0974,-0.0669,-0.0823,0.126,-0.104,-0.482,4,2020,6,22,0,1.0986122886681098,3,7.811163385025277,1350,52666,2468.0,150,174
2020-06-23,AZ,7278717,-0.377,-0.502,-0.0945,-.122,-.0956,-0.0778,-0.103,0.113,-0.119,-0.483,4,2020,6,23,0,1.3862943611198906,4,7.650168700845001,1354,54767,2101.0,151,175
2020-06-24,AZ,7278717,-0.379,-0.51,-0.0959,-.119,-.104,-0.08,-0.112,0.106,-0.118,-0.481,4,2020,6,24,0,3.7841896339182615,44,8.196987927258897,1398,58397,3630.0,152,176
2020-06-25,AZ,7278717,-0.388,-0.51,-0.112,-.134,-.126,-0.0951,-0.118,0.102,-0.123,-0.521,4,2020,6,25,0,4.23410650459726,69,7.501082124259871,1467,60207,1810.0,153,177
2020-06-26,AZ,7278717,-0.39,-0.519,-0.117,-.138,-.134,-0.0998,-0.129,0.0919,-0.151,-0.508,4,2020,6,26,0,3.332204510175204,28,8.035926369891792,1495,63297,3090.0,154,178
2020-06-27,AZ,7278717,-0.391,-0.495,-0.114,-.137,-.12,-0.0987,-0.138,0.066,-0.153,-0.503,4,2020,6,27,0,3.737669618283368,42,8.12533508671429,1537,66676,3379.0,155,179
2020-06-28,AZ,7278717,-0.4,-0.5,-0.117,-.137,-.123,-0.103,-0.131,0.0722,-0.153,-0.509,4,2020,6,28,0,3.7841896339182615,44,8.153637486385282,1581,70152,3476.0,156,180
2020-06-29,AZ,7278717,-0.405,-0.502,-0.119,-.132,-.13,-0.108,-0.123,0.0808,-0.154,-0.512,4,2020,6,29,0,2.5649493574615367,13,8.245121966478605,1594,73961,3809.0,157,181
2020-06-30,AZ,7278717,-0.407,-0.526,-0.12,-.13,-.139,-0.108,-0.11,0.0955,-0.161,-0.527,4,2020,6,30,0,1.3862943611198906,4,6.46302945692067,1598,74602,641.0,158,182
2020-07-01,AZ,7278717,-0.404,-0.56,-0.117,-.128,-.131,-0.106,-0.113,0.112,-0.151,-0.515,4,2020,7,1,0,3.8501476017100575,47,8.475746001502062,1645,79399,4797.0,159,183
2020-01-24,CA,39512223,0.00392,-0.00404,0.00812,.00715,.0125,0.00907,-0.0114,0.0162,0.0196,-0.00433,6,2020,1,24,0,0.0,0,0.0,0,0,,0,24
2020-01-25,CA,39512223,-0.0032700000000000003,-0.0132,0.0056,.00425,.00719,0.0076700000000000015,-0.0044,0.0138,0.0157,-0.00743,6,2020,1,25,0,0.0,0,0.0,0,0,,1,25
2020-01-26,CA,39512223,-0.00725,-0.00986,0.00688,.00645,.00456,0.00797,0.000153,0.0209,0.0132,0.00114,6,2020,1,26,0,0.0,0,0.0,0,1,0.0,2,26
2020-01-27,CA,39512223,-0.0168,0.0143,-0.00248,-.00391,-.00323,0.000139,-0.0158,0.0014199999999999998,-0.00445,-0.00705,6,2020,1,27,0,0.0,0,0.0,0,2,1.0,3,27
2020-01-28,CA,39512223,-0.0264,-0.0106,-0.00909,-.00946,-.00744,-0.008790000000000001,-0.0134,-0.00765,-0.00289,0.014,6,2020,1,28,0,0.0,0,0.0,0,2,0.0,4,28
2020-01-29,CA,39512223,-0.0137,-0.0103,-0.0235,-.0254,-.0187,-0.0212,-0.00498,-0.00512,-0.0144,0.00402,6,2020,1,29,0,0.0,0,0.0,0,2,0.0,5,29
2020-01-30,CA,39512223,-0.0162,-0.029,-0.0224,-.0234,-.0208,-0.021,-0.00426,-0.0106,-0.0151,-0.0147,6,2020,1,30,0,0.0,0,0.0,0,2,0.0,6,30
2020-01-31,CA,39512223,-0.0214,-0.0201,-0.0142,-.0149,-.0215,-0.0116,0.0073799999999999985,-0.000698,-0.0232,-0.0117,6,2020,1,31,0,0.0,0,0.0,0,2,0.0,7,31
2020-02-01,CA,39512223,-0.0142,-0.005520000000000001,-0.0117,-.0141,-.0158,-0.00657,0.007390000000000002,0.0118,-0.032,-0.0117,6,2020,2,1,0,0.0,0,0.0,0,3,1.0,8,32
2020-02-02,CA,39512223,-0.0227,-0.041,-0.0214,-.0258,-.0161,-0.0141,-0.00063,-0.00393,-0.0274,-0.0397,6,2020,2,2,0,0.0,0,0.0,0,3,0.0,9,33
2020-02-03,CA,39512223,0.0008289999999999999,-0.0144,-0.00349,-.00589,-.0092,0.00212,0.0108,-0.0138,-0.0116,-0.00364,6,2020,2,3,0,0.0,0,1.0986122886681098,0,6,3.0,10,34
2020-02-04,CA,39512223,0.0163,0.0124,0.00907,.00417,.00624,0.0189,0.013,-0.00461,-0.00387,-0.00116,6,2020,2,4,0,0.0,0,0.0,0,6,0.0,11,35
2020-02-05,CA,39512223,0.0123,-0.0208,0.0246,.0205,.0295,0.0316,0.00141,0.00343,0.0155,-0.00122,6,2020,2,5,0,0.0,0,0.0,0,6,0.0,12,36
2020-02-06,CA,39512223,0.0129,-0.00245,0.029,.0232,.0385,0.0385,-0.00278,0.00435,0.0222,0.00513,6,2020,2,6,0,0.0,0,0.0,0,6,0.0,13,37
2020-02-07,CA,39512223,0.0125,0.0458,0.0339,.0281,.0511,0.0417,-0.000515,-0.00477,0.027000000000000003,0.0122,6,2020,2,7,0,0.0,0,0.0,0,6,0.0,14,38
2020-02-08,CA,39512223,0.0089,0.0179,0.0392,.0348,.0514,0.045,0.00559,-0.0102,0.0394,0.0126,6,2020,2,8,0,0.0,0,0.0,0,6,0.0,15,39
2020-02-09,CA,39512223,0.0191,0.0596,0.0512,.0487,.0604,0.0541,0.00863,0.0075,0.0375,0.0396,6,2020,2,9,0,0.0,0,0.0,0,6,0.0,16,40
2020-02-10,CA,39512223,0.00349,0.0373,0.0341,.0299,.055,0.038,0.0006219999999999999,0.0319,0.0441,0.00488,6,2020,2,10,0,0.0,0,0.0,0,6,0.0,17,41
2020-02-11,CA,39512223,-0.00488,0.0286,0.0221,.0215,.034,0.0212,-0.00674,0.0226,0.0283,-0.0008640000000000001,6,2020,2,11,0,0.0,0,0.0,0,7,1.0,18,42
2020-02-12,CA,39512223,0.00134,0.0775,0.018000000000000002,.0194,.0203,0.0151,0.000462,0.0116,0.0282,-0.00272,6,2020,2,12,0,0.0,0,0.0,0,7,0.0,19,43
2020-02-13,CA,39512223,0.00618,0.08,0.0216,.0239,.0181,0.018000000000000002,0.013,0.0168,0.0226,-0.00236,6,2020,2,13,0,0.0,0,0.0,0,7,0.0,20,44
2020-02-14,CA,39512223,0.00951,0.0385,0.0193,.0172,.0258,0.0219,0.0141,0.026,0.0263,0.0006940000000000001,6,2020,2,14,0,0.0,0,0.0,0,7,0.0,21,45
2020-02-15,CA,39512223,0.0166,0.0815,0.0166,.0158,.0143,0.0183,0.00588,0.0163,0.0247,-0.000436,6,2020,2,15,0,0.0,0,0.0,0,7,0.0,22,46
